"id","is_tv_subscriber","is_movie_package_subscriber","subscription_age","bill_avg","remaining_contract","service_failure_count","download_avg","upload_avg","download_over_limit","churn"
12064,0,0,4.16,0,0,0,0,0,0,1
12070,0,0,7.66,19,0,2,33.4,1.7,0,1
12123,0,0,4.22,0,0,0,0,0,4,1
12141,0,0,5.26,14,0,1,0,0,0,1
12155,0,0,4.39,0,0,0,0,0,6,1
12169,1,0,6.05,0,0,0,0.4,0,0,1
12184,1,1,10.71,24,1.32,1,82.7,5.4,0,0
12190,0,0,4.16,16,0,0,0,0,0,1
12206,0,0,7.05,14,0,0,36.5,13,0,1
12223,1,1,5.7,0,0,0,0,0,7,1
12261,1,1,4.39,0,0,0,0,0,0,1
12265,0,0,5.95,21,0,0,0,0,0,1
12308,1,1,10.7,28,1.41,0,44.9,3.3,0,0
12314,1,0,7.12,0,0,0,0.9,0.2,4,1
12338,0,0,5.78,0,0.24,1,0.8,0.1,6,1
12343,0,0,4.85,13,0,0,0,0,0,1
12396,1,1,8.45,10,0,1,0.7,0.3,1,1
12421,1,1,10.7,28,0.08,0,58.3,34.7,0,0
12440,1,0,4.18,20,0,0,0,0,0,1
12490,0,0,4.91,24,0,2,0,0,0,1
12494,1,0,7.99,25,0,0,32.5,3.3,0,1
12498,0,0,4.41,0,0,0,0,0,3,1
12546,0,0,6.7,22,0,0,13,1.2,0,1
12559,1,1,8.25,20,0,1,25.1,1.6,0,1
12630,0,0,6.13,0,0,0,0.9,0.1,3,1
12642,1,1,10.68,22,1.07,0,61.7,3.2,0,0
12645,1,0,10.68,22,1.03,0,75.5,2.6,0,0
12654,0,0,4.79,0,0,0,0,0,0,1
12677,1,1,6.26,54,0,0,36,10.1,0,1
12696,0,0,4.36,0,0,0,0,0,0,1
12702,0,0,4.52,0,0,1,0,0,7,1
12705,1,1,4.42,13,0,0,0,0,0,1
12752,0,0,4.31,19,1.56,0,0,0,0,1
12772,0,0,4.86,0,0,0,0,0,0,1
12782,1,1,9.62,16,0,0,55.5,2.2,2,1
12785,1,0,6.21,0,0,1,2.4,0.3,6,1
12813,1,0,8.77,17,0,0,2.2,0.2,0,1
12852,1,0,8.18,24,0,1,14.5,1.1,0,1
12877,1,1,5.33,21,0,0,0,0,0,1
12887,1,0,4.5,0,0.27,0,0,0,7,1
12904,1,0,10.25,24,0,0,71.5,7,0,1
12918,1,0,6,22,0,1,12.3,0.9,0,1
12939,0,0,4.36,0,0,0,0,0,7,1
12943,1,1,4.36,0,0,3,0,0,6,1
12964,0,0,4.22,0,0,1,0,0,6,1
12971,0,0,3.82,9,0,0,0,0,0,1
12978,1,1,10.65,10,1.15,0,56.8,7.4,0,0
12994,1,0,7.27,20,0,0,13.1,1.2,0,1
13003,1,0,8.07,25,0,0,64.8,3.5,0,1
13017,1,1,8.62,6,0,0,51.2,2.6,0,1
13046,1,0,6.79,17,0,0,9,1.3,6,1
13060,1,0,7.31,20,0,0,4.5,0.2,0,1
13080,1,1,10.64,13,1.5,0,99.9,8.2,4,0
13116,1,1,4.51,0,0,0,0,0,7,1
13119,1,0,6.6,0,0,0,3.6,0.4,7,1
13134,1,1,10.64,25,0.12,0,99,4.5,0,0
13176,0,0,7.77,80,0,0,0,0,0,1
13189,1,0,6.69,0,0,0,18.2,0.8,4,1
13204,1,0,4.44,20,0,0,0,0,0,1
13249,0,0,4.14,13,0,0,0,0,0,1
13260,1,1,5.81,22,0,0,0,0,0,1
13318,0,0,6.24,0,0,0,0.1,0,0,1
13337,1,0,7.47,9,0,0,8,1,5,1
13340,1,0,5.67,56,0,0,0,0,0,1
13350,1,0,10.62,22,0.07,0,11.1,2.1,0,0
13369,0,0,5.77,0,0,0,0,0,0,1
13379,1,0,10.61,10,1.89,0,202,16.8,0,0
13396,1,0,10.61,12,0,0,1.6,0.3,2,0
13566,1,1,10.59,24,1.08,0,37.5,3.6,0,0
13569,1,1,11.42,17,1.23,0,14.8,1.9,0,1
13577,1,1,4.28,0,0,0,0,0,0,1
13588,1,0,8.78,25,0,2,44,4.7,0,1
13639,0,0,4.39,14,0,1,0,0,0,1
13702,1,0,5.2,0,0,0,0,0,0,1
13784,1,1,4.76,0,0,0,0,0,0,1
13822,1,1,10.57,10,1.3,0,12.3,1.5,0,0
13838,1,1,5.35,14,0,0,0,0,0,1
13890,1,0,5.65,36,0.23,0,0,0,0,1
13901,0,0,3.78,0,0,0,0,0,7,1
13964,0,0,6.22,0,0,0,1.7,0.1,5,1
14061,0,0,4.08,0,0,0,0,0,6,1
14102,0,0,9.5,21,0,0,0,0,0,1
14147,0,0,3.84,0,0,0,0,0,0,1
14177,1,0,10.53,33,0,0,120.9,4.7,0,1
14229,0,0,5.57,0,0.29,0,0,0,1,1
14237,1,0,7.64,20,0,7,4.9,0.1,3,1
14299,1,0,9.13,24,0,0,11.3,1.2,0,1
14305,1,0,8.99,32,0,1,2.6,1.7,0,1
14312,0,0,6.4,0,0,1,2.1,0.2,4,1
14347,1,0,4.19,0,0,0,0,0,6,1
14352,1,0,10.81,0,0,0,0,0,0,1
14366,1,0,7.38,10,0,0,4.1,0.3,7,1
14388,1,1,10.54,9,0,0,9.6,0.3,0,0
14459,1,0,6.43,21,0,0,43.2,2.2,0,1
14472,1,0,10.52,18,1.62,0,86.6,7.9,0,0
14478,0,0,4.2,0,0,0,0,0,0,1
14488,0,0,4.22,14,0,0,0,0,0,1
14536,0,0,4.51,0,0,0,0,0,6,1
14670,1,1,4.22,22,0,0,0,0,0,1
14696,0,0,5.5,55,0,0,0,0,0,1
14739,1,0,5.36,0,0,0,0,0,7,1
14797,1,0,6.33,44,0,0,3,0.2,0,1
14866,0,0,5.75,13,0,2,17.3,1.8,0,1
14887,0,0,6.29,0,0,0,4.4,0.3,7,1
14902,1,0,10.78,0,0,0,0,0,0,1
14913,1,0,4.68,13,0,0,0,0,0,1
14924,1,0,6.27,22,0,0,11.6,0.6,0,1
14957,0,0,4.18,0,0,0,0,0,0,1
14958,1,1,7.67,32,0,0,15.1,0.8,0,1
14960,0,0,4.1,0,0,0,0,0,0,1
15041,0,0,5.24,0,0,0,0,0,3,1
15044,1,0,9.13,11,0,1,39.1,1.9,0,1
15053,0,0,10.39,27,0,0,171.2,8.5,1,0
15073,1,1,10.39,32,1.17,0,154.2,5.4,0,0
15076,1,0,10.39,25,0.3,0,54,5.6,0,0
15115,1,0,4.01,14,0,0,0,0,0,1
15118,1,0,3.9,0,0,0,0,0,7,1
15134,1,0,10.38,24,0,0,143.6,10.5,0,0
15141,0,0,5.38,13,0,0,0,0,0,1
15163,0,0,6.52,20,0,2,18.1,1.6,0,1
15168,1,0,4.69,12,0,0,0,0,0,1
15184,0,0,4.27,8,0,0,0,0,0,1
15199,1,0,5.16,0,0,0,0,0,1,1
15240,1,1,5.72,14,0,0,0,0,0,1
15285,1,1,5.22,0,0,0,0,0,1,1
15296,1,0,7.78,26,0,0,52.9,2.7,0,1
15345,1,1,10.35,15,1.27,0,45.5,4.7,0,0
15346,0,0,7.24,18,0,3,18.5,1.1,0,1
15356,1,0,7.19,10,0,1,5.5,0.5,4,1
15357,1,0,10.55,21,0,2,20,1.8,0,1
15362,0,0,5.56,23,0,5,41.8,7.9,0,1
15382,1,1,3.64,20,0,0,0.2,0.2,2,1
15388,1,1,9.51,24,0,0,6,1.1,0,1
15402,0,0,3.81,0,0,2,0,0,5,1
15425,0,0,5.44,0,0,0,0,0,7,1
15433,1,1,10.33,24,0,0,41.8,4.4,0,0
15434,1,1,10.69,19,0,0,6.5,0.5,0,1
15459,1,0,6.41,0,0,0,0,0,0,1
15470,1,0,5.48,21,0,0,0,0,0,1
15503,1,0,10.32,20,0.79,0,386.3,17,0,0
15505,1,1,10.32,12,0.16,0,115.6,7.5,0,0
15530,0,0,6.69,0,0,0,0,0,0,1
15561,0,0,5.6,23,0,0,2.2,0.4,0,1
15567,1,0,10.31,20,1.16,0,6.8,0.4,0,0
15568,1,0,4.42,0,0,0,0,0,2,1
15590,1,0,10.3,20,1.12,0,24.1,3,0,0
15615,0,0,4.28,13,0,0,0,0,0,1
15624,0,0,6.21,14,0,0,17.6,1.3,0,1
15629,1,1,10.3,12,0.24,1,69.4,4,0,0
15640,1,1,10.3,10,1.17,0,12.6,3,0,0
15683,1,0,3.61,0,0,0,0,0,4,1
15686,0,0,4.55,23,0.06,0,0,0,0,1
15728,1,1,5.27,0,0,0,0,0,1,1
15738,1,0,10.28,21,1.63,0,117.4,4.5,0,0
15779,0,0,6.79,37,0,0,24.1,3,0,1
15787,0,0,10.27,24,0,0,143.1,6,0,0
15796,0,0,3.65,0,0,0,0,0,0,1
15817,1,0,8.22,25,0,0,45.9,2.1,0,1
15819,0,0,3.68,21,0,0,0,0,0,1
15823,1,1,10.27,18,1.63,0,18.9,1.4,0,0
15887,0,0,3.75,13,0,2,0,0,0,1
15900,1,0,10.25,22,1.18,0,40.2,4.1,0,0
15907,0,0,6.85,22,0,0,8.7,0.3,0,1
15926,1,0,10.25,22,0.04,0,40.4,2.5,0,0
16009,1,1,3.98,20,0,0,0,0,0,1
16025,1,1,10.24,20,1.67,0,8,0.8,0,0
16029,0,0,5.01,0,0,0,0,0,0,1
16071,1,0,4.75,0,0,0,0,0,1,1
16076,1,0,10.24,20,1.2,0,43.6,3.1,0,0
16090,1,0,8.16,24,0,0,42.1,3.3,0,1
16096,0,0,5.78,0,0,0,0,0,0,1
16109,0,0,3.86,17,0,0,0,0,4,1
16117,0,0,3.58,0,0,0,0,0,6,1
16145,0,0,3.85,0,0,0,0,0,7,1
16153,1,1,8.02,16,0,2,6.7,0.7,0,1
16172,0,0,3.39,13,0,0,0,0,0,1
16179,1,0,9.02,28,0,0,74.4,3.7,0,1
16244,1,1,10.23,20,0.11,0,3.9,1,0,0
16249,1,0,6.61,0,0,0,2.6,0.4,2,1
16253,0,0,4.93,0,0,3,0,0,0,1
16276,1,1,10.23,15,0.13,1,104,10.1,0,0
16291,0,0,3.91,0,0,0,0,0,0,1
16309,1,1,3.9,10,0,0,0,0,0,1
16335,1,1,10.22,14,1.63,0,11.5,0.5,0,0
16412,0,0,5.41,22,0,0,0,0,0,1
16417,0,0,6.44,23,0,0,15,2.1,0,1
16422,0,0,7.73,20,0,0,0,0,0,1
16442,0,0,3.91,0,0,0,0,0,0,1
16454,1,0,7.07,10,0,1,28.2,1.7,2,1
16457,1,1,4.89,13,0,0,0,0,0,1
16466,0,0,3.87,0,0,0,0,0,4,1
16490,1,0,10.22,21,0.39,0,5,0.2,0,0
16511,0,0,5.69,7,0,0,2.2,0.1,3,1
16524,1,0,7.93,10,0,0,7.1,0.5,7,1
16551,0,0,7.38,22,0,0,26.7,2,0,1
16562,1,1,10.22,12,0.13,0,56.9,4,0,0
16588,0,0,7.21,10,0,2,0.2,0,0,1
16629,1,1,10.22,12,0,0,18.9,5.2,6,0
16634,0,0,3.39,0,0,0,0,0,1,1
16654,1,0,10.22,12,0.87,0,38.1,2.8,0,0
16662,1,0,6.75,0,0,0,0.8,0.1,3,1
16792,1,1,9.6,0,0,0,178.2,11.3,0,1
16831,1,1,10.19,20,0.08,0,49.9,5.9,0,0
16834,1,0,4.49,0,0,0,0,0,3,1
16840,1,0,6.14,20,0,0,1.4,0.1,0,1
16878,0,0,3.71,0,0,0,0,0,0,1
16902,0,0,4.1,14,0,0,0,0,0,1
16947,1,1,10.17,22,1.05,0,34.1,2,0,0
16980,1,1,10.16,25,1.95,0,92.3,8.4,0,0
16986,1,0,10.16,19,1.91,0,87.7,6.7,0,0
16995,0,0,3.62,0,0,0,0,0,2,1
17059,1,0,5.18,23,0,0,0,0,0,1
17064,0,0,5.08,13,0,0,0,0,0,1
17067,1,1,4.77,14,0,0,0,0,0,1
17106,0,0,5.6,0,0,1,7.7,0.7,7,1
17108,0,0,3.31,0,0,0,0,0,0,1
17111,0,0,4.52,17,0,1,0,0,3,1
17128,0,0,3.77,14,0,0,0,0,0,1
17141,1,1,5.65,0,0,0,0.9,0.1,3,1
17153,1,1,10.13,13,1.74,0,4.8,1.4,0,0
17155,0,0,3.53,0,0,0,0,0,1,1
17183,0,0,3.82,0,0,0,0,0,0,1
17248,0,0,3.53,0,0,0,0,0,5,1
17255,1,1,10.12,17,1.75,0,30.8,0.9,0,0
17277,0,0,6.14,0,0,0,0.7,0.1,1,1
17281,1,1,10.12,15,1.16,0,10.9,0.7,0,0
17283,1,1,10.12,10,1.17,0,3.2,0.2,0,0
17302,0,0,3.27,0,0,0,0,0,7,1
17319,1,1,10.11,24,1.21,0,16.4,1.2,0,0
17323,1,1,6.3,0,0,1,7.8,0.5,6,1
17325,0,0,3.45,13,0,0,0,0,0,1
17348,0,0,4.31,14,0,0,0,0,0,1
17374,1,1,6.17,21,0,0,8.9,2.2,0,1
17383,0,0,4.35,0,0,0,0,0,6,1
17448,1,1,5.68,13,0,0,1.3,0.2,0,1
17461,1,0,3.97,14,0,0,0,0,0,1
17471,1,1,3.72,0,0,0,0,0,0,1
17473,0,0,3.93,22,0,0,0,0,0,1
17482,1,0,4.42,0,0,0,0,0,0,1
17509,1,1,10.08,25,0.04,0,4.5,0.4,0,0
17531,1,1,10.07,21,0.25,0,85.3,6,0,0
17540,1,0,6.13,18,0,0,18.2,1.1,0,1
17597,1,0,5.55,0,0,1,2.9,0.2,6,1
17641,0,0,3.38,0,0,0,0,0,6,1
17643,1,1,10.32,14,1,0,67.5,7.1,0,1
17717,1,0,10.05,19,1.84,0,48.4,1.5,0,0
17721,1,0,5.65,22,0,0,1.5,0.1,0,1
17756,1,0,10.32,20,0,0,43.5,1.7,0,1
17776,1,1,10.04,14,1.55,0,81.5,3,1,0
17790,1,0,3.79,32,0,1,0,0,0,1
17845,1,0,4.9,0,0,0,0,0,0,1
17859,0,0,3.72,0,0,0,0,0,0,1
17887,1,1,10.03,17,1.66,0,129.3,5.4,0,0
17888,1,1,10.03,11,0.37,0,17.4,9.1,0,0
17917,1,0,5.98,0,0,0,5.4,0.8,7,1
17955,1,0,8.84,28,0,1,76,6.1,0,1
17967,1,0,9.6,21,0,0,48.5,10.4,0,1
17970,1,0,5.58,0,0,0,0.8,0.1,2,1
17971,1,0,4.55,0,0,1,0,0,7,1
18026,0,0,3.3,0,0,0,0,0,0,1
18029,1,0,6.86,10,0,0,4,0.4,6,1
18041,0,0,5.37,76,0,1,32.8,4.6,0,1
18050,1,1,10.01,24,1.19,0,73.3,2.7,0,0
18068,0,0,6.06,0,0,2,11.7,1.9,1,1
18123,1,0,5.9,0,0,0,2.5,0.3,4,1
18136,0,0,3.69,0,0,0,0,0,0,1
18140,1,0,3.54,13,0,0,0,0,0,1
18176,1,0,7.01,14,0,0,37.5,1.5,0,1
18228,0,0,3.68,0,0,0,0,0,0,1
18267,0,0,6.31,0,0,0,0.8,0.1,2,1
18289,1,0,5.6,0,0,0,1.2,0.2,5,1
18290,1,0,5.48,53,0,0,30.6,1.8,0,1
18340,1,0,9.98,11,0,0,2.5,0.3,1,0
18341,1,0,7.88,26,0,0,49.8,1.8,0,1
18379,0,0,3.66,0,0,0,0,0,0,1
18404,1,1,3.98,22,0,0,0,0,0,1
18448,1,1,6.57,0,0,0,1.6,0.1,5,1
18481,0,0,5,0,0,0,0,0,0,1
18513,0,0,5.15,13,0,3,4.9,1.4,0,1
18532,0,0,5.69,0,0,0,2.5,0.4,5,1
18545,1,0,4.67,14,0,0,0,0,0,1
18556,1,0,4.65,23,0,0,0,0,0,1
18603,0,0,3.64,0,0,0,0,0,0,1
18613,1,0,4.73,0,0,1,0,0,6,1
18630,1,1,9.51,22,0,0,15.5,0.5,0,1
18634,1,1,5.19,0,0,0,0,0,0,1
18636,1,1,9.95,15,1.21,0,113.6,7.2,0,0
18639,1,0,9.95,22,0.83,0,13.6,0.5,0,0
18670,1,0,5.28,17,0,3,203.4,11.8,0,1
18738,1,0,4.7,0,0,0,0,0,0,1
18748,1,0,7.57,26,0,1,23,0.7,0,1
18798,0,0,8.29,34,0,0,38.8,0.9,0,1
18800,1,0,9.93,26,1.35,0,0.1,0,0,0
18818,1,1,5.38,19,0,0,12.4,0.6,1,1
18850,0,0,3.56,13,0,0,0,0,0,1
18855,1,1,9.92,11,1.53,0,0.3,0,0,0
18877,1,0,9.92,22,0.92,0,113.1,4.9,0,0
18893,1,0,9.92,25,0.25,0,4.3,0.2,0,0
18903,1,1,4.55,0,0,0,0,0,3,1
18914,0,0,3.6,0,0,0,0,0,0,1
18926,1,0,7.73,18,0,0,58.6,3.5,0,1
18929,1,0,3.96,20,0,0,0,0,0,1
18935,1,1,4.31,0,0,0,0,0,4,1
19019,0,0,3.56,13,0,1,0,0,0,1
19085,1,1,9.9,15,1.19,0,82.4,4.2,0,0
19122,1,0,6.82,18,0,0,3.3,0.4,0,1
19135,0,0,5.89,0,0,0,1.2,0.2,4,1
19141,0,0,3.58,0,0,0,0,0,0,1
19164,1,1,5.85,16,0,0,11.7,1,0,1
19166,1,0,4.47,13,0,1,0,0,0,1
19241,1,0,9.88,21,0.29,0,43.7,2.8,0,0
19251,0,0,3.65,0,0,0,0,0,5,1
19260,1,0,8.42,10,0,0,0.5,0,0,1
19290,0,0,3.56,0,0,0,0,0,0,1
19294,1,0,6.67,10,0,0,0.8,0,1,1
19298,0,0,8.85,9,0,0,0,0,0,1
19300,0,0,5.82,22,0,0,6.3,4.6,0,1
19309,1,1,9.88,10,1.1,4,81.5,4.9,0,0
19393,1,0,9.88,19,0.43,0,28.7,1.2,0,0
19428,1,0,9.87,20,1.12,0,49.6,3.4,0,0
19435,0,0,8.27,8,0,0,3.2,0.4,6,1
19463,1,0,9.87,12,1.09,0,46,2.4,0,0
19475,1,1,6.73,19,0,0,44.7,9.3,0,1
19520,0,0,3.47,56,0,2,0,0,0,1
19522,1,0,6.62,24,0,0,7.2,0.4,1,1
19528,0,0,3.42,48,0,5,0,0,0,1
19540,1,0,5.58,23,0,0,19.6,2,0,1
19592,1,1,9.86,15,1.12,0,39.5,4,0,0
19618,1,1,9.86,16,1.58,0,93.5,5.4,0,0
19630,1,0,6.62,15,0,0,4.4,0.4,4,1
19652,1,0,4.93,21,0.24,0,0,0,0,1
19678,1,1,9.86,29,0.31,0,56.2,7.9,0,0
19682,1,1,3.54,0,0,0,0,0,0,1
19758,1,0,5.98,39,0,0,4,0.8,0,1
19781,1,0,6.03,17,0,0,10.1,1.1,0,1
19789,0,0,7.13,13,0,0,6.3,0.4,7,1
19793,1,1,5.41,12,0,0,0.8,0.1,0,1
19811,1,0,5.44,18,0,2,14.5,1.3,0,1
19840,1,0,9.74,8,0,1,3.2,0.2,2,1
19859,0,0,8.54,11,0,0,6.8,0.7,7,1
19881,0,0,4.27,0,0,0,0,0,0,1
19901,1,0,7.73,19,0,0,44.8,2.5,0,1
19904,1,1,9.84,16,0,0,28.4,1.1,0,0
19932,0,0,6.31,20,0,0,9.9,0.9,0,1
19934,0,0,3.53,0,0,0,0,0,0,1
20013,1,1,5.05,0,0,0,1.8,0.2,6,1
20025,1,1,10.59,0,0,0,0,0,0,1
20028,0,0,3.53,0,0,0,0,0,0,1
20043,1,1,7.68,8,0,0,3.7,0.4,5,1
20094,1,0,6.73,13,0,0,4.9,0.4,5,1
20128,1,0,8.64,24,0,0,13.1,0.3,0,1
20138,1,0,3.33,0,0,0,0,0,5,1
20213,1,0,5.69,0,0,0,1.7,0.2,3,1
20227,1,1,9.83,13,1.94,0,16.2,1.1,0,0
20228,1,1,9.83,10,1.23,0,19.4,2.8,0,0
20235,0,0,5.37,14,0,1,19.4,1.3,0,1
20242,0,0,3.04,13,0,0,0,0,0,1
20292,1,0,5.3,24,0,1,12.2,0.9,0,1
20295,1,0,9.83,20,1.27,0,71.5,3.3,0,0
20324,0,0,6.01,11,0,0,9,1.6,2,1
20343,0,0,3.61,14,0,3,0,0,0,1
20366,0,0,8.37,24,0,0,54.9,1.8,0,1
20371,1,1,5.2,23,0,3,1.2,0.1,0,1
20391,0,0,3.28,0,0,0,0,0,1,1
20415,1,0,9.82,4,0,0,6.2,0.5,2,0
20445,1,0,9.82,21,0.52,0,9.4,2.2,0,0
20453,1,0,8.01,9,0,0,0,0,0,1
20487,1,0,9.82,22,0.93,1,88.3,6.3,0,0
20515,0,0,4.09,0,0,1,0,0,5,1
20585,1,1,9.81,17,1.66,0,20.1,5.4,0,0
20591,1,0,4.76,0,0,0,0,0,4,1
20597,0,0,3.07,14,0,0,0,0,0,1
20602,1,1,3.66,13,0,0,0,0,0,1
20664,1,0,7.66,20,0,0,1.6,0.1,0,1
20667,0,0,4.35,0,0,0,0,0,6,1
20766,1,0,3.66,0,0,0,0,0,3,1
20803,0,0,3.07,0,0,0,0,0,1,1
20814,1,0,4.1,0,0,3,0,0,7,1
20821,1,0,9.8,20,1.07,0,5.3,1,0,0
20822,1,0,9.8,21,0.44,0,19.2,2.1,0,0
20827,1,1,6.25,23,0,0,0,0,0,1
20842,1,1,4.85,23,0.27,0,0,0,0,1
20888,1,1,9.8,15,1.18,0,41.8,2.1,0,0
20943,1,0,6.49,20,0,0,7.4,1,0,1
20959,1,0,4.95,0,0,0,0,0,5,1
21012,0,0,3.47,0,0,0,0,0,0,1
21016,1,1,7.33,9,0,0,0,0,0,1
21019,1,1,9.67,12,0,0,101.8,6.1,0,1
21053,0,0,6.1,24,0,1,5.4,0.3,0,1
21090,1,1,3.92,0,0,0,0,0,4,1
21123,1,0,4.63,0,0.47,7,0,0,5,1
21127,0,0,3.55,14,0,0,0,0,0,1
21158,1,1,9.78,10,1.1,1,139.9,17.3,0,0
21159,1,1,10.18,0,0,0,0,0,0,1
21166,0,0,3.47,0,0,0,0,0,0,1
21217,1,0,5.74,15,0,0,3.8,0.5,0,1
21219,1,0,7.62,26,0,1,11.3,0.4,0,1
21270,1,0,5.23,23,0,1,16.8,0.9,0,1
21274,0,0,3.3,0,0,0,0,0,6,1
21288,1,0,4.54,19,0,0,0,0,0,1
21322,1,0,3.36,13,0,0,0,0,0,1
21329,0,0,3.04,0,0,0,0,0,5,1
21332,0,0,3.3,22,0,1,0,0,0,1
21367,1,0,4.53,0,0,2,0,0,6,1
21401,1,0,9.77,19,1.9,0,15.2,1.4,0,0
21421,1,0,6.39,23,0,0,2.2,0.3,0,1
21453,0,0,3.06,0,0,0,0,0,7,1
21458,1,1,5.48,33,0,0,8.1,0.6,0,1
21468,0,0,8.44,32,0,0,26.5,1.7,0,1
21502,1,1,9.76,16,1.51,0,133.6,13,0,0
21509,1,0,3.35,73,0,4,0,0,0,1
21524,1,1,9.38,12,0.36,0,40.8,7.3,0,1
21540,0,0,3.53,0,0,1,0,0,5,1
21586,1,0,6.04,0,0,0,0.5,0.1,1,1
21618,1,0,3.29,14,0,0,0,0,0,1
21635,0,0,3.1,0,0,0,0,0,0,1
21676,1,1,9.11,21,0,0,8.4,2,0,1
21772,0,0,7.65,18,0,0,5.9,0.3,0,1
21783,1,1,9.75,16,1.8,0,91.9,26.1,0,0
21818,1,1,3.59,0,0,2,0,0,2,1
21862,0,0,3.1,12,0,0,0,0,0,1
21864,0,0,3.43,0,0,0,0,0,0,1
21887,0,0,3.51,64,0,0,0,0,0,1
21898,1,0,9.75,25,0.07,0,54.4,4,0,0
21929,0,0,3.47,0,0,1,0,0,6,1
21963,1,0,4.2,14,0,0,0,0,0,1
21973,0,0,3.99,13,0,0,0,0,0,1
21984,0,0,3.42,0,0,0,0,0,0,1
21992,1,1,9.74,16,1.63,1,68.2,4,0,0
22015,0,0,4.25,12,0,0,0,0,0,1
22017,1,0,3.37,16,0,1,0,0,0,1
22043,1,1,9.73,15,1.3,0,10.2,1.4,0,0
22059,1,1,9.73,24,1.94,11,163.9,19,0,0
22104,1,0,8.59,19,0,0,53.4,1.8,0,1
22107,1,0,4.15,18,0,0,0,0,4,1
22131,0,0,5.07,13,0,0,2.9,0.2,0,1
22134,0,0,3.28,0,0,0,0,0,0,1
22147,1,1,9.73,17,1.59,1,19.4,0.9,0,0
22148,1,0,3,13,0,1,0,0,0,1
22158,0,0,4.27,14,0,3,0,0,0,1
22182,1,1,4.29,49,0,0,0,0,0,1
22200,0,0,9.73,59,0,0,37,3.3,0,0
22202,1,0,6.35,14,0,0,40.9,3.5,0,1
22242,1,0,4.7,23,0,0,0,0,0,1
22300,1,1,9.72,15,1.21,0,15.5,0.4,0,0
22317,1,0,7.21,28,0,0,26.3,0.8,0,1
22322,1,1,5.37,21,0,0,5.9,0.4,0,1
22354,0,0,5.67,20,0,0,29.3,2.9,0,1
22369,0,0,5.84,28,0,0,36.7,2.1,0,1
22376,1,0,7.36,8,0,0,3.2,0.1,2,1
22395,1,1,6.47,10,0,0,0.2,0,0,1
22397,0,0,3.16,23,0.91,5,0,0,0,1
22419,1,1,6.82,9,0,0,0,0,0,1
22449,0,0,3.34,23,0,0,0,0,0,1
22477,0,0,3.4,14,0,0,0,0,0,1
22512,1,1,6.08,23,0,0,26.2,3.3,0,1
22554,0,0,4.07,0,0,0,0,0,6,1
22631,0,0,3.48,0,0,0,0,0,6,1
22634,0,0,3.4,54,0,3,0,0,0,1
22655,1,1,4.01,0,0,1,0,0,7,1
22662,0,0,3.04,22,0,9,0,0,0,1
22679,1,0,9.71,22,0.58,1,98,11.7,0,0
22688,1,1,3.33,0,0,0,0,0,3,1
22704,1,1,7.38,26,0,1,43.8,4.6,0,1
22706,1,1,9.7,10,1.74,0,28.6,1.5,1,0
22730,0,0,3.39,0,0,0,0,0,0,1
22762,1,0,7.3,15,0,0,7.9,0.6,7,1
22847,1,0,3.67,23,0.01,2,0,0,0,1
22851,1,0,3.04,22,0,4,0,0,0,1
22853,1,1,3.33,0,0,0,0,0,6,1
22857,0,0,3.13,13,0,0,0,0,0,1
22914,0,0,3.41,23,0,0,0,0,0,1
22924,1,1,9.7,5,1.84,0,5.9,0.3,3,0
22950,1,0,9.69,22,1.97,0,179,8.5,0,0
22983,1,1,9.69,12,0.21,0,23.1,7,0,0
22991,0,0,3.38,0,0,0,0,0,0,1
23034,1,0,10.03,23,0,0,32,4.3,0,1
23072,1,0,6.44,20,0,0,8.8,0.9,0,1
23111,0,0,3.3,17,0,0,0,0,0,1
23132,0,0,7.65,10,0,0,2.9,0.4,7,1
23141,1,0,2.91,0,0,0,0,0,7,1
23164,0,0,4.72,0,0,0,0,0,7,1
23189,0,0,5.41,24,0,13,21.6,3,0,1
23256,0,0,3.97,14,0,0,0,0,0,1
23293,0,0,3.02,0,0.93,0,0,0,6,1
23326,1,0,3.24,0,0,2,0,0,6,1
23336,1,0,5.21,19,0,0,6.2,0.9,0,1
23343,1,1,9.68,10,1.21,3,22.8,0.8,0,0
23381,1,0,5.88,0,0,1,0.6,0.1,1,1
23423,0,0,2.96,0,0,0,0,0,0,1
23478,0,0,3.51,13,0,5,0,0,0,1
23482,0,0,3.43,2,0,0,0,0,0,1
23503,0,0,3.26,21,0,0,0,0,0,1
23509,1,1,7.63,18,0,0,19.4,1.1,0,1
23536,1,1,9.35,22,0,0,17.3,2.3,0,1
23652,1,1,7.34,24,0,0,21.5,1.9,0,1
23655,1,1,9.67,12,0.09,0,31.3,1.8,0,0
23657,1,1,3.41,0,0,1,0,0,6,1
23660,1,0,7.29,16,0,0,24.8,3,0,1
23718,0,0,6.84,25,0,0,174.1,6.1,0,1
23733,0,0,4.85,24,0,0,0.1,0,0,1
23812,0,0,9.65,23,0,0,3.1,0.2,0,0
23846,0,0,3.12,14,0,3,0,0,0,1
23855,0,0,3.08,13,0,0,0,0,0,1
23949,1,0,3.24,0,1.57,0,0,0,1,1
23950,0,0,3.08,0,1.77,3,0,0,5,1
23983,1,1,3.49,23,1.45,0,0,0,0,1
23990,1,1,9.04,0,0,0,58.4,8.8,0,1
24029,1,1,5.79,0,0,0,0.1,0,0,1
