"class","Response_rate","Responses","Mean_evaluation_score","Standard_deviation","Skewness","Kurtosis","Class_level","Response_level","Subset","Evaluation_level","Eval_test","SD_test","Skew_test","Kurt_test"
14,0.259772849961876,4,4.25,0.5,1.15470053837925,2.33333333333333,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
18,0.323559705649966,6,3.83333333333333,0.983192080250175,0.332970951214024,1.32342449464923,"Small","Low",25,"Medium",TRUE,TRUE,FALSE,FALSE
15,0.247285473150034,4,3.5,0.577350269189626,0,1,"Small","Low",13,"Medium",TRUE,FALSE,TRUE,FALSE
12,0.364596580635966,4,4.25,0.957427107756338,-0.493382200218159,1.62809917355372,"Small","Low",37,"High",TRUE,TRUE,TRUE,FALSE
18,0.375488501555847,7,3,0.816496580927726,0,1.75,"Small","Low",1,"Low",TRUE,FALSE,TRUE,FALSE
16,0.382708452958414,6,3.33333333333333,1.211060141639,-1.42532635618579,3.39669421487603,"Small","Low",1,"Low",TRUE,TRUE,FALSE,FALSE
18,0.390452141705789,7,4.71428571428571,0.487950036474267,-0.948683298050515,1.9,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
10,0.369139956312752,4,3.25,0.957427107756338,-0.493382200218159,1.62809917355372,"Small","Low",13,"Low",TRUE,TRUE,FALSE,FALSE
13,0.30808156967713,4,4.25,0.957427107756338,-0.493382200218159,1.62809917355372,"Small","Low",25,"High",TRUE,TRUE,TRUE,FALSE
14,0.381903133668443,5,2.8,1.09544511501033,-0.867527617235708,2.72916666666667,"Small","Low",1,"Low",TRUE,TRUE,FALSE,FALSE
16,0.314448606501474,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
17,0.228030347699291,4,4,1.15470053837925,0,1,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
13,0.326862288380878,4,3.75,0.957427107756338,0.493382200218159,1.62809917355372,"Small","Low",13,"Medium",TRUE,TRUE,FALSE,FALSE
19,0.380325630561666,7,4.71428571428571,0.487950036474267,-0.948683298050515,1.9,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
15,0.322690594893489,5,3.8,1.30384048104053,-0.36317347441943,1.6280276816609,"Small","Low",25,"Medium",TRUE,TRUE,TRUE,FALSE
17,0.299442888548983,5,3.4,0.894427190999916,1.5,3.25,"Small","Low",25,"Low",TRUE,TRUE,FALSE,FALSE
16,0.234849233532603,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",25,"Very High",TRUE,TRUE,FALSE,FALSE
19,0.394949836425956,8,3.875,1.1259916264596,-0.391136490165298,1.86252727633406,"Small","Low",13,"Medium",TRUE,TRUE,TRUE,FALSE
19,0.20117389626851,4,4.25,0.957427107756338,-0.493382200218159,1.62809917355372,"Small","Low",13,"High",TRUE,TRUE,TRUE,FALSE
19,0.233617444273494,4,3.25,1.5,0.213833433033195,1.2798353909465,"Small","Low",13,"Low",TRUE,TRUE,TRUE,FALSE
11,0.347808010840792,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
14,0.324112271117056,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
13,0.314479769943105,4,4,1.15470053837925,0,1,"Small","Low",1,"High",TRUE,TRUE,FALSE,FALSE
19,0.299622226380469,6,4.33333333333333,0.816496580927726,-0.62609903369994,2.04,"Small","Low",25,"High",TRUE,TRUE,TRUE,FALSE
10,0.382785508475392,4,3,1.63299316185545,0,2,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
15,0.235350430645032,4,4.25,0.5,1.15470053837925,2.33333333333333,"Small","Low",25,"High",TRUE,FALSE,FALSE,FALSE
15,0.399671811093296,6,4.66666666666667,0.516397779494322,-0.707106781186549,1.5,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
11,0.38399050550251,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
17,0.321586838283509,5,3.2,0.836660026534076,-0.343621596744546,1.8469387755102,"Small","Low",13,"Low",TRUE,FALSE,TRUE,FALSE
16,0.394997915593439,6,4.66666666666667,0.516397779494322,-0.707106781186549,1.5,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
14,0.328797757859006,5,3.6,1.67332005306815,-0.73019589308216,2.13392857142857,"Small","Low",25,"Medium",TRUE,TRUE,TRUE,FALSE
17,0.392848400407875,7,2.42857142857143,1.13389341902768,-0.181443684650605,1.73868312757202,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
14,0.329353937835863,5,3.4,0.547722557505166,0.408248290463864,1.16666666666667,"Small","Low",25,"Low",TRUE,FALSE,TRUE,FALSE
12,0.387655015343009,5,4.4,0.547722557505166,0.408248290463861,1.16666666666667,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
13,0.317559351536433,4,4.25,0.957427107756338,-0.493382200218159,1.62809917355372,"Small","Low",13,"High",TRUE,TRUE,TRUE,FALSE
13,0.296087235980413,4,2.75,1.5,-0.213833433033195,1.2798353909465,"Small","Low",13,"Low",TRUE,TRUE,TRUE,FALSE
17,0.335954669598056,6,3.83333333333333,0.983192080250175,0.332970951214024,1.32342449464923,"Small","Low",25,"Medium",TRUE,TRUE,FALSE,FALSE
15,0.330294100915884,5,3.8,0.836660026534076,0.343621596744546,1.8469387755102,"Small","Low",25,"Medium",TRUE,TRUE,FALSE,FALSE
18,0.25735744323549,5,4.2,0.836660026534076,-0.343621596744546,1.8469387755102,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
18,0.353160353463735,6,4.33333333333333,0.516397779494322,0.707106781186549,1.5,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
14,0.380420334957145,5,4.4,0.547722557505166,0.408248290463861,1.16666666666667,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
19,0.239499748253784,5,2.4,0.894427190999916,-0.84375,2.078125,"Small","Low",1,"Low",TRUE,TRUE,FALSE,FALSE
19,0.202059958688854,4,4.25,0.5,1.15470053837925,2.33333333333333,"Small","Low",25,"High",TRUE,FALSE,FALSE,FALSE
13,0.308239853798535,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",13,"Very High",TRUE,TRUE,FALSE,FALSE
18,0.279318850426976,5,3.2,1.30384048104053,0.36317347441943,1.6280276816609,"Small","Low",13,"Low",TRUE,TRUE,TRUE,FALSE
11,0.368403866725193,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
17,0.397163325893423,7,3.71428571428571,1.38013111868471,-1.09846839394677,3.216875,"Small","Low",25,"Medium",TRUE,TRUE,FALSE,FALSE
12,0.353440103305085,4,2.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",25,"Low",TRUE,FALSE,FALSE,FALSE
11,0.392648220107169,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
19,0.299602927310986,6,3.5,1.22474487139159,0.357770876399966,1.64,"Small","Low",1,"Medium",TRUE,TRUE,FALSE,FALSE
17,0.29274127520981,5,4.2,0.836660026534076,-0.343621596744546,1.8469387755102,"Small","Low",13,"High",TRUE,TRUE,FALSE,FALSE
11,0.362878423122453,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
13,0.34635610756197,5,4.2,0.447213595499958,1.5,3.25,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
19,0.351922249759684,7,4.14285714285714,0.899735410842437,-0.272380105814574,1.49307958477509,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
14,0.317523036179502,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
13,0.371740857973184,5,3.8,0.447213595499958,-1.5,3.25,"Small","Low",25,"Medium",TRUE,FALSE,FALSE,FALSE
17,0.317261637910169,5,4,1.22474487139159,-0.912870929175277,2.5,"Small","Low",25,"High",TRUE,TRUE,TRUE,FALSE
13,0.30328092581964,4,3,0.816496580927726,0,2,"Small","Low",13,"Low",TRUE,FALSE,TRUE,FALSE
9,0.398879116411351,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",25,"Very High",TRUE,TRUE,FALSE,FALSE
11,0.371698179339437,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
17,0.395095438752497,7,3.71428571428571,0.755928946018454,0.459279326771845,2.10416666666667,"Small","Low",25,"Medium",TRUE,TRUE,FALSE,FALSE
18,0.299113516123912,5,4.2,0.836660026534076,-0.343621596744546,1.8469387755102,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
11,0.320236951767966,4,3.5,1.29099444873581,0,1.64,"Small","Low",25,"Medium",TRUE,TRUE,TRUE,FALSE
19,0.257255066754484,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
13,0.349064835144512,5,4,1.22474487139159,-0.912870929175277,2.5,"Small","Low",25,"High",TRUE,TRUE,TRUE,FALSE
17,0.223238972003906,4,4,0.816496580927726,0,2,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
19,0.331953941138716,6,2.83333333333333,1.32916013582513,0.321371885464857,2.60056959772161,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
18,0.219498607859429,4,3,1.4142135623731,0.816496580927726,2,"Small","Low",1,"Low",TRUE,TRUE,FALSE,FALSE
15,0.273386193315123,4,3,1.63299316185545,0,2,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
13,0.285967205783692,4,3,0.816496580927726,0,2,"Small","Low",13,"Low",TRUE,FALSE,TRUE,FALSE
11,0.384880707876569,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",25,"Very High",TRUE,TRUE,FALSE,FALSE
17,0.30631923705136,5,4.4,0.894427190999916,-0.843750000000001,2.078125,"Small","Low",13,"High",TRUE,TRUE,TRUE,FALSE
13,0.312119462178431,4,4.25,0.957427107756338,-0.493382200218159,1.62809917355372,"Small","Low",13,"High",TRUE,TRUE,TRUE,FALSE
19,0.375683835462252,7,3,1.52752523165195,-0.303045763365663,1.78571428571429,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
12,0.35327830907026,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
17,0.327619556542756,6,3.66666666666667,1.03279555898864,0.707106781186548,1.5,"Small","Low",13,"Medium",TRUE,TRUE,FALSE,FALSE
19,0.257623861659155,5,4.2,0.836660026534076,-0.343621596744546,1.8469387755102,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
19,0.252154891860229,5,4,0.707106781186548,0,2.5,"Small","Low",25,"High",TRUE,FALSE,FALSE,FALSE
18,0.240764073567418,4,3.25,1.5,0.213833433033195,1.2798353909465,"Small","Low",13,"Low",TRUE,TRUE,TRUE,FALSE
19,0.256748312438399,5,2.6,0.894427190999916,0.84375,2.078125,"Small","Low",1,"Low",TRUE,TRUE,FALSE,FALSE
16,0.348872914693549,6,3.5,1.51657508881031,-0.565290092750568,2.24007561436673,"Small","Low",13,"Medium",TRUE,TRUE,TRUE,FALSE
18,0.253406247720478,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
13,0.270200933147694,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
16,0.274228744327879,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
16,0.263629095757219,4,4,0.816496580927726,0,2,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
14,0.370424442508682,5,4.4,0.894427190999916,-0.843750000000001,2.078125,"Small","Low",13,"High",TRUE,TRUE,TRUE,FALSE
13,0.372161718483822,5,3.8,0.836660026534076,0.343621596744546,1.8469387755102,"Small","Low",13,"Medium",TRUE,TRUE,FALSE,FALSE
19,0.232139754694411,4,3.5,0.577350269189626,0,1,"Small","Low",25,"Medium",TRUE,FALSE,TRUE,FALSE
17,0.383311548850275,7,2.85714285714286,1.57359158493889,-0.0282859810295458,1.54844674556213,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
11,0.393698250540315,4,4.25,0.5,1.15470053837925,2.33333333333333,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
18,0.329503390530371,6,3.66666666666667,1.211060141639,-0.0548202444686839,1.61157024793388,"Small","Low",1,"Medium",TRUE,TRUE,TRUE,FALSE
13,0.399590373371641,5,3.6,0.894427190999916,0.84375,2.078125,"Small","Low",1,"Medium",TRUE,TRUE,FALSE,FALSE
12,0.317693339143888,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
12,0.359557911799059,4,4,0.816496580927726,0,2,"Small","Low",37,"High",TRUE,TRUE,FALSE,FALSE
11,0.319265562227244,4,3.75,1.25830573921179,-0.652023664684754,2.09695290858726,"Small","Low",13,"Medium",TRUE,TRUE,TRUE,FALSE
18,0.382994961894517,7,3.85714285714286,0.690065559342354,0.134164078649987,2.39,"Small","Low",13,"Medium",TRUE,FALSE,FALSE,FALSE
17,0.288752175705533,5,4.4,0.547722557505166,0.408248290463861,1.16666666666667,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
14,0.297866947931544,4,2.5,1,-1.15470053837925,2.33333333333333,"Small","Low",1,"Low",TRUE,TRUE,FALSE,FALSE
14,0.32745576991725,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
12,0.390443703695797,5,3.2,0.447213595499958,1.5,3.25,"Small","Low",13,"Low",TRUE,FALSE,FALSE,FALSE
17,0.312171618814103,5,4,1.4142135623731,-0.592927061281571,1.5625,"Small","Low",25,"High",TRUE,FALSE,TRUE,FALSE
18,0.395247664735321,7,3.14285714285714,1.21498579258791,0.319548706645641,1.61446409989594,"Small","Low",25,"Low",TRUE,TRUE,TRUE,FALSE
19,0.373944349108538,7,4.42857142857143,0.534522483824849,0.288675134594811,1.08333333333333,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
12,0.377693221134887,5,3.8,0.447213595499958,-1.5,3.25,"Small","Low",25,"Medium",TRUE,FALSE,FALSE,FALSE
14,0.309174559112568,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
18,0.307627799913317,6,4.33333333333333,0.516397779494322,0.707106781186549,1.5,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
17,0.349142429488954,6,4.16666666666667,0.983192080250175,-0.332970951214025,1.32342449464923,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
18,0.326195670115222,6,3.33333333333333,1.03279555898864,0.486135912065751,2.34375,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
19,0.284786891851022,5,4.4,0.547722557505166,0.408248290463861,1.16666666666667,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
11,0.38829131056865,4,4.25,0.957427107756338,-0.493382200218159,1.62809917355372,"Small","Low",25,"High",TRUE,TRUE,TRUE,FALSE
13,0.295455991162922,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
19,0.379018905331184,7,4.71428571428571,0.487950036474267,-0.948683298050515,1.9,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
15,0.363700138506628,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
19,0.28328108357937,5,4.4,0.547722557505166,0.408248290463861,1.16666666666667,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
11,0.37365289388159,4,4,0.816496580927726,0,2,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
10,0.396212353860433,4,4,0.816496580927726,0,2,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
15,0.38305604850899,6,4.16666666666667,0.983192080250175,-0.332970951214025,1.32342449464923,"Small","Low",1,"High",TRUE,TRUE,FALSE,FALSE
17,0.304961804060955,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
15,0.30464334073614,5,3,1.22474487139159,-0.912870929175277,2.5,"Small","Low",13,"Low",TRUE,TRUE,FALSE,FALSE
16,0.375265018834088,6,3.5,0.836660026534076,-1.12226343549939,2.63265306122449,"Small","Low",1,"Medium",TRUE,TRUE,FALSE,FALSE
13,0.303657708620304,4,3.5,0.577350269189626,0,1,"Small","Low",25,"Medium",TRUE,FALSE,TRUE,FALSE
16,0.260635920188214,4,3.5,1.29099444873581,0,1.64,"Small","Low",13,"Medium",TRUE,TRUE,TRUE,FALSE
19,0.330999761165648,6,4.66666666666667,0.516397779494322,-0.707106781186549,1.5,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
15,0.261958002823678,4,4.25,0.5,1.15470053837925,2.33333333333333,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
14,0.335174194600762,5,4.6,0.547722557505166,-0.408248290463861,1.16666666666667,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
17,0.370709162580876,6,3.5,1.04880884817015,0,2.05785123966942,"Small","Low",13,"Medium",TRUE,TRUE,TRUE,FALSE
10,0.396365083122485,4,3.5,0.577350269189626,0,1,"Small","Low",13,"Medium",TRUE,FALSE,TRUE,FALSE
19,0.305106900867935,6,3.16666666666667,0.983192080250175,-0.332970951214024,1.32342449464923,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
17,0.266198436734542,5,3.2,1.09544511501033,-0.408248290463864,1.16666666666667,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
18,0.350324148001742,6,4.66666666666667,0.516397779494322,-0.707106781186549,1.5,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
12,0.344378455562074,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
17,0.267079434679269,5,4,1,0,1.25,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
16,0.300994266808851,5,4.4,0.547722557505166,0.408248290463861,1.16666666666667,"Small","Low",13,"High",TRUE,FALSE,FALSE,FALSE
12,0.301395842183438,4,4,1.4142135623731,-0.816496580927726,2,"Small","Low",25,"High",TRUE,FALSE,TRUE,FALSE
14,0.2793712606736,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
13,0.3735889501077,5,4,1.4142135623731,-0.592927061281571,1.5625,"Small","Low",25,"High",TRUE,FALSE,TRUE,FALSE
15,0.34566736688875,5,4.4,0.547722557505166,0.408248290463861,1.16666666666667,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
17,0.351198544621582,6,3.5,0.836660026534076,-1.12226343549939,2.63265306122449,"Small","Low",13,"Medium",TRUE,TRUE,FALSE,FALSE
12,0.37090698898055,4,3.75,0.957427107756338,0.493382200218159,1.62809917355372,"Small","Low",25,"Medium",TRUE,TRUE,FALSE,FALSE
18,0.229218868947451,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
17,0.301845473906584,5,3,1.58113883008419,0,1.7,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
16,0.363750919720447,6,2.5,1.6431676725155,0.592592592592593,1.79012345679012,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
10,0.363372286558382,4,3.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",25,"Medium",TRUE,FALSE,FALSE,FALSE
14,0.337395813942499,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
15,0.360631468046968,5,4,0.707106781186548,0,2.5,"Small","Low",25,"High",TRUE,FALSE,FALSE,FALSE
19,0.366796699378375,7,4.42857142857143,0.534522483824849,0.288675134594811,1.08333333333333,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
18,0.293992304774788,5,3.4,1.81659021245849,-0.380464608481574,1.44214876033058,"Small","Low",25,"Low",TRUE,TRUE,TRUE,FALSE
16,0.378950779011521,6,3.5,0.836660026534076,1.12226343549939,2.63265306122449,"Small","Low",25,"Medium",TRUE,TRUE,FALSE,FALSE
12,0.317597737266114,4,3,0.816496580927726,0,2,"Small","Low",25,"Low",TRUE,FALSE,TRUE,FALSE
17,0.330601767019624,6,4.66666666666667,0.516397779494322,-0.707106781186549,1.5,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
13,0.346725639601718,5,4.6,0.547722557505166,-0.408248290463861,1.16666666666667,"Small","Low",25,"Very High",TRUE,TRUE,FALSE,FALSE
17,0.283508939723232,5,2.8,1.30384048104053,-0.36317347441943,1.6280276816609,"Small","Low",13,"Low",TRUE,TRUE,TRUE,FALSE
19,0.260118615703452,5,4.6,0.547722557505166,-0.408248290463861,1.16666666666667,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
11,0.3184690021099,4,3.5,1.29099444873581,0,1.64,"Small","Low",25,"Medium",TRUE,TRUE,TRUE,FALSE
15,0.269810724182043,4,4.25,0.957427107756338,-0.493382200218159,1.62809917355372,"Small","Low",25,"High",TRUE,TRUE,TRUE,FALSE
18,0.263295014889573,5,2.8,1.30384048104053,-0.36317347441943,1.6280276816609,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
19,0.384322176078668,7,4.57142857142857,0.534522483824849,-0.288675134594811,1.08333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
15,0.389135803750554,6,3.5,1.51657508881031,-0.565290092750568,2.24007561436673,"Small","Low",13,"Medium",TRUE,TRUE,TRUE,FALSE
19,0.341636200136405,6,3,1.26491106406735,-0.649519052838329,1.875,"Small","Low",1,"Low",TRUE,TRUE,FALSE,FALSE
19,0.217294524868789,4,3.5,1.29099444873581,0,1.64,"Small","Low",1,"Medium",TRUE,TRUE,TRUE,FALSE
11,0.391296641802966,4,4,0.816496580927726,0,2,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
13,0.332890624512609,4,4,0.816496580927726,0,2,"Small","Low",13,"High",TRUE,TRUE,FALSE,FALSE
16,0.24667528042954,4,3.75,1.5,-0.213833433033195,1.2798353909465,"Small","Low",25,"Medium",TRUE,TRUE,TRUE,FALSE
11,0.332731821263009,4,3.25,1.25830573921179,0.652023664684754,2.09695290858726,"Small","Low",1,"Low",TRUE,TRUE,TRUE,FALSE
18,0.373757921142513,7,4.57142857142857,0.534522483824849,-0.288675134594811,1.08333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
18,0.212409165239034,4,3.75,1.25830573921179,-0.652023664684754,2.09695290858726,"Small","Low",1,"Medium",TRUE,TRUE,TRUE,FALSE
14,0.386008177573935,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
16,0.335448815683355,5,3.8,1.30384048104053,-0.36317347441943,1.6280276816609,"Small","Low",25,"Medium",TRUE,TRUE,TRUE,FALSE
19,0.255018684059146,5,3.8,1.30384048104053,-0.36317347441943,1.6280276816609,"Small","Low",13,"Medium",TRUE,TRUE,TRUE,FALSE
13,0.346482259382237,5,4.2,0.447213595499958,1.5,3.25,"Small","Low",37,"High",TRUE,FALSE,FALSE,FALSE
19,0.29119763313087,6,4.16666666666667,0.752772652709081,-0.228268823563609,2.10726643598616,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
19,0.267996065186882,5,4.8,0.447213595499958,-1.5,3.25,"Small","Low",37,"Very High",TRUE,TRUE,TRUE,FALSE
13,0.307102241557398,4,4.25,1.5,-1.15470053837925,2.33333333333333,"Small","Low",13,"High",TRUE,FALSE,FALSE,FALSE
16,0.396957529342703,6,3.33333333333333,1.63299316185545,-0.279508497187474,1.635,"Small","Low",25,"Low",TRUE,TRUE,TRUE,FALSE
13,0.30498590442362,4,4,1.15470053837925,0,1,"Small","Low",13,"High",TRUE,TRUE,FALSE,FALSE
17,0.39656802227832,7,4.42857142857143,0.786795792469443,-0.859893823298193,2.36390532544379,"Small","Low",25,"High",TRUE,TRUE,TRUE,FALSE
14,0.279052011334121,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
14,0.285948688451277,4,4.75,0.5,-1.15470053837925,2.33333333333333,"Small","Low",37,"Very High",TRUE,TRUE,FALSE,FALSE
19,0.380093481950617,7,4,0.816496580927726,0,1.75,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
19,0.298639144422195,6,4.16666666666667,0.983192080250175,-0.332970951214025,1.32342449464923,"Small","Low",25,"High",TRUE,TRUE,FALSE,FALSE
19,0.322942131433955,6,4.66666666666667,0.816496580927726,-1.78885438199983,4.2,"Small","Low",25,"Very High",TRUE,FALSE,FALSE,FALSE
